region_name,model,issue_date,lead_day,forecast_date,station_count,area_coverage_pct,usable,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
山东省,gfs_seamless,2025-11-02,2,2025-11-04,11,61.9,0,17.77,8.61,10.0,6.61,,59.11,9.95,28.94,16.06,13.37,0.0,0.0
山东省,gfs_seamless,2025-11-01,3,2025-11-04,11,61.9,0,17.01,8.24,9.51,6.24,,58.6,9.62,28.48,46.06,12.91,0.0,0.0
山东省,gfs_seamless,2025-10-31,4,2025-11-04,11,61.9,0,16.85,8.55,9.35,6.55,,58.72,9.72,30.72,35.32,13.28,0.0,0.0
山东省,gfs_seamless,2025-10-30,5,2025-11-04,11,61.9,0,17.82,8.8,9.89,6.7,,61.37,10.53,30.35,29.01,13.19,0.0,0.0
山东省,gfs_seamless,2025-10-29,6,2025-11-04,11,61.9,0,17.33,10.38,10.74,7.39,,60.23,10.35,38.75,58.48,12.67,0.0,0.0
山东省,gfs_seamless,2025-10-28,7,2025-11-04,11,61.9,0,19.75,12.02,13.49,7.58,,65.75,9.9,27.75,82.55,10.36,0.0,0.0
山东省,jma_seamless,2025-11-03,1,2025-11-04,9,56.4,0,19.41,9.78,10.78,6.62,,53.44,10.24,,2.53,12.79,0.0,0.0
山东省,jma_seamless,2025-11-02,2,2025-11-04,9,56.4,0,19.27,9.56,10.49,6.02,,53.16,10.01,,2.34,12.92,0.0,0.0
山东省,jma_seamless,2025-11-01,3,2025-11-04,9,56.4,0,18.99,10.37,10.74,8.22,,49.56,10.31,,1.38,,0.0,0.0
山东省,jma_seamless,2025-10-31,4,2025-11-04,9,56.4,0,18.51,10.39,10.33,8.29,,49.78,9.84,,1.31,,0.0,0.0
山东省,jma_seamless,2025-10-30,5,2025-11-04,9,56.4,0,19.44,11.63,11.64,9.2,,52.69,10.42,,20.89,,0.0,0.0
山东省,jma_seamless,2025-10-29,6,2025-11-04,9,56.4,0,20.3,12.9,13.37,,,54.71,10.34,,47.17,,0.0,0.0
山东省,jma_seamless,2025-10-28,7,2025-11-04,9,56.4,0,19.82,13.47,14.02,,,57.34,9.3,,31.61,,0.0,0.0
山东省,ecmwf_ifs025,2025-11-04,1,2025-11-05,12,73.7,0,18.14,7.48,10.38,6.18,,77.65,7.49,,5.35,12.02,0.0,
山东省,ecmwf_ifs025,2025-11-03,2,2025-11-05,12,73.7,0,17.81,7.93,10.41,6.89,,77.1,7.5,,23.8,12.03,0.0,
山东省,ecmwf_ifs025,2025-11-02,3,2025-11-05,12,73.7,0,17.85,7.32,10.35,6.07,,77.78,7.62,,25.94,11.65,0.0,
山东省,ecmwf_ifs025,2025-11-01,4,2025-11-05,12,73.7,0,17.46,6.69,9.77,5.54,,78.73,6.84,,19.95,11.8,0.0,
山东省,ecmwf_ifs025,2025-10-31,5,2025-11-05,12,73.7,0,17.18,7.05,9.68,5.84,,78.52,6.01,,17.2,11.93,0.0,
山东省,ecmwf_ifs025,2025-10-30,6,2025-11-05,12,73.7,0,17.69,8.67,10.4,7.52,,75.95,7.59,,28.87,10.65,0.0,
山东省,ecmwf_ifs025,2025-10-29,7,2025-11-05,12,73.7,0,17.83,9.57,11.52,8.03,,79.13,6.02,,19.12,10.27,0.0,
山东省,gfs_seamless,2025-11-04,1,2025-11-05,13,78.9,0,18.46,10.09,11.63,7.86,,62.15,8.2,16.57,23.91,13.64,0.0,0.0
山东省,gfs_seamless,2025-11-03,2,2025-11-05,13,78.9,0,18.31,10.26,11.54,7.85,,62.96,9.34,21.96,42.3,13.29,0.0,0.0
山东省,gfs_seamless,2025-11-02,3,2025-11-05,13,78.9,0,18.34,10.29,11.62,7.53,,63.87,10.4,25.88,69.25,13.22,0.0,0.0
山东省,gfs_seamless,2025-11-01,4,2025-11-05,13,78.9,0,18.02,10.01,11.41,7.63,,62.47,8.28,20.19,76.24,12.56,0.0,0.0
山东省,gfs_seamless,2025-10-31,5,2025-11-05,13,78.9,0,17.65,10.74,11.49,8.46,,64.22,7.74,18.08,69.43,12.07,0.0,0.0
山东省,gfs_seamless,2025-10-30,6,2025-11-05,13,78.9,0,18.45,10.23,12.16,8.16,,66.78,7.51,17.28,56.06,12.74,0.0,0.0
山东省,gfs_seamless,2025-10-29,7,2025-11-05,13,78.9,0,17.87,11.09,12.41,,,62.05,5.74,11.83,41.97,13.34,0.0,0.0
山东省,jma_seamless,2025-11-04,1,2025-11-05,12,75.3,0,19.28,10.46,11.77,5.5,,59.64,8.07,,15.35,12.82,0.0,0.0
山东省,jma_seamless,2025-11-03,2,2025-11-05,12,75.3,0,19.43,10.83,11.93,6.68,,56.43,9.16,,19.75,12.0,0.0,0.0
山东省,jma_seamless,2025-11-02,3,2025-11-05,12,75.3,0,19.53,11.32,12.29,9.34,,55.03,8.81,,21.81,,0.0,0.0
山东省,jma_seamless,2025-11-01,4,2025-11-05,12,75.3,0,18.96,10.47,11.78,8.42,,55.96,7.89,,7.11,,0.0,0.0
山东省,jma_seamless,2025-10-31,5,2025-11-05,12,75.3,0,18.97,10.38,11.66,9.1,,56.79,6.65,,3.81,,0.0,0.0
山东省,jma_seamless,2025-10-30,6,2025-11-05,12,75.3,0,19.1,10.93,12.38,,,58.73,5.93,,19.84,,0.0,0.0
山东省,jma_seamless,2025-10-29,7,2025-11-05,12,75.3,0,20.13,11.31,13.38,9.6,,61.33,5.67,,14.54,,0.0,0.0
山东省,ecmwf_ifs025,2025-11-05,1,2025-11-06,12,73.7,0,17.02,8.11,11.11,7.2,,85.19,7.53,,54.41,7.45,0.11,
山东省,ecmwf_ifs025,2025-11-04,2,2025-11-06,12,73.7,0,16.84,7.84,11.1,6.9,,85.3,7.37,,53.3,6.89,0.0,
山东省,ecmwf_ifs025,2025-11-03,3,2025-11-06,12,73.7,0,17.53,9.28,12.02,7.91,,83.64,8.35,,60.8,7.45,0.11,
山东省,ecmwf_ifs025,2025-11-02,4,2025-11-06,12,73.7,0,17.62,8.17,11.75,7.2,,84.24,8.08,,43.54,6.41,0.1,
山东省,ecmwf_ifs025,2025-11-01,5,2025-11-06,12,73.7,0,17.37,6.71,10.78,5.4,,83.96,6.66,,31.39,8.46,0.0,
山东省,ecmwf_ifs025,2025-10-31,6,2025-11-06,12,73.7,0,17.52,7.85,10.42,6.81,,81.16,6.38,,13.89,10.41,0.0,
山东省,ecmwf_ifs025,2025-10-30,7,2025-11-06,12,73.7,0,18.19,9.05,11.11,8.12,,81.06,6.51,,20.13,10.3,0.0,
山东省,gfs_seamless,2025-11-05,1,2025-11-06,13,78.9,0,17.94,11.68,12.41,7.8,,67.77,7.97,24.39,95.85,8.44,0.03,0.0
山东省,gfs_seamless,2025-11-04,2,2025-11-06,13,78.9,0,17.57,11.85,12.66,,,68.33,7.79,20.91,97.21,7.74,0.07,0.0
山东省,gfs_seamless,2025-11-03,3,2025-11-06,13,78.9,0,17.14,12.6,12.71,,,69.94,10.56,29.22,99.4,7.58,1.73,0.0
山东省,gfs_seamless,2025-11-02,4,2025-11-06,13,78.9,0,16.08,12.35,12.07,,,73.99,12.28,37.9,98.94,3.44,6.43,0.0
山东省,gfs_seamless,2025-11-01,5,2025-11-06,13,78.9,0,18.36,11.2,12.42,8.8,,65.96,8.23,23.06,76.74,10.04,0.24,0.0
山东省,gfs_seamless,2025-10-31,6,2025-11-06,13,78.9,0,18.16,11.97,12.91,,,63.86,7.25,17.62,86.46,10.21,0.0,0.0
山东省,gfs_seamless,2025-10-30,7,2025-11-06,13,78.9,0,15.63,11.64,11.85,9.4,,76.12,7.87,26.9,98.31,3.36,1.75,0.0
山东省,jma_seamless,2025-11-05,1,2025-11-06,12,75.3,0,17.86,10.47,12.33,7.57,,73.47,8.73,,61.97,9.99,0.0,0.0
山东省,jma_seamless,2025-11-04,2,2025-11-06,12,75.3,0,17.73,11.03,12.53,7.8,,71.34,9.09,,70.78,7.7,0.0,0.0
山东省,jma_seamless,2025-11-03,3,2025-11-06,12,75.3,0,17.61,12.48,13.57,,,74.92,9.72,,78.25,,0.2,0.0
山东省,jma_seamless,2025-11-02,4,2025-11-06,12,75.3,0,17.52,11.31,13.09,8.81,,76.56,8.43,,81.76,,0.48,0.0
山东省,jma_seamless,2025-11-01,5,2025-11-06,12,75.3,0,17.88,9.68,12.37,8.11,,73.05,6.71,,52.47,,0.08,0.0
山东省,jma_seamless,2025-10-31,6,2025-11-06,12,75.3,0,17.79,9.27,12.01,7.98,,70.4,4.59,,57.14,,0.0,0.0
山东省,jma_seamless,2025-10-30,7,2025-11-06,12,75.3,0,19.17,10.3,12.45,9.5,,66.68,5.65,,37.89,,0.0,0.0
山东省,ecmwf_ifs025,2025-11-06,1,2025-11-07,12,73.7,0,17.03,11.12,12.7,,,85.37,8.17,,54.95,5.99,1.39,
山东省,ecmwf_ifs025,2025-11-05,2,2025-11-07,12,73.7,0,17.14,11.42,12.73,,,83.12,8.04,,45.88,6.8,1.08,
山东省,ecmwf_ifs025,2025-11-04,3,2025-11-07,12,73.7,0,16.33,11.48,12.76,,,86.37,8.43,,60.04,4.88,4.6,
山东省,ecmwf_ifs025,2025-11-03,4,2025-11-07,12,73.7,0,16.99,11.8,13.17,9.1,,84.74,9.3,,58.35,5.0,3.15,
山东省,ecmwf_ifs025,2025-11-02,5,2025-11-07,12,73.7,0,17.31,11.39,13.02,9.3,,83.09,9.7,,49.15,5.79,3.18,
山东省,ecmwf_ifs025,2025-11-01,6,2025-11-07,12,73.7,0,17.07,10.25,12.59,8.71,,84.89,6.79,,44.74,5.99,0.99,
山东省,ecmwf_ifs025,2025-10-31,7,2025-11-07,12,73.7,0,15.97,8.74,11.46,7.81,,86.89,6.66,,47.2,5.01,1.94,
山东省,gfs_seamless,2025-11-06,1,2025-11-07,13,78.9,0,16.47,11.92,12.36,,,74.25,8.93,24.15,89.03,5.5,1.88,0.0
山东省,gfs_seamless,2025-11-05,2,2025-11-07,13,78.9,0,17.83,12.34,13.06,,,70.06,7.94,23.1,89.29,9.08,0.27,0.0
山东省,gfs_seamless,2025-11-04,3,2025-11-07,13,78.9,0,17.35,12.61,12.68,,,70.58,8.67,25.31,87.71,6.34,0.09,0.0
山东省,gfs_seamless,2025-11-03,4,2025-11-07,13,78.9,0,14.55,12.63,11.8,,,79.06,11.05,32.38,99.27,0.82,4.26,0.0
山东省,gfs_seamless,2025-11-02,5,2025-11-07,13,78.9,0,14.28,12.01,11.73,,,88.06,9.28,30.96,99.09,0.62,2.64,0.0
山东省,gfs_seamless,2025-11-01,6,2025-11-07,13,78.9,0,15.64,12.26,12.92,,,77.34,6.18,19.51,96.94,1.02,0.38,0.0
山东省,gfs_seamless,2025-10-31,7,2025-11-07,13,78.9,0,15.41,12.35,12.68,,,75.24,5.56,19.96,96.35,1.88,0.12,0.0
山东省,jma_seamless,2025-11-06,1,2025-11-07,12,75.3,0,16.2,12.41,13.09,9.3,,80.96,9.74,,76.93,6.21,2.22,0.0
山东省,jma_seamless,2025-11-05,2,2025-11-07,12,75.3,0,16.33,12.5,13.13,,,80.88,8.67,,77.94,5.65,2.17,0.0
山东省,jma_seamless,2025-11-04,3,2025-11-07,12,75.3,0,16.49,12.96,13.32,,,76.21,9.54,,80.53,,1.17,0.0
山东省,jma_seamless,2025-11-03,4,2025-11-07,12,75.3,0,17.3,13.44,13.86,,,78.88,10.93,,87.17,,4.13,0.0
山东省,jma_seamless,2025-11-02,5,2025-11-07,12,75.3,0,16.9,13.12,13.47,,,75.91,10.51,,87.3,,2.85,0.0
山东省,jma_seamless,2025-11-01,6,2025-11-07,12,75.3,0,17.25,12.17,13.48,,,72.13,5.76,,85.27,,0.56,0.0
山东省,jma_seamless,2025-10-31,7,2025-11-07,12,75.3,0,18.05,11.96,13.33,,,67.43,5.7,,77.51,,0.1,0.0
山东省,ecmwf_ifs025,2025-11-07,1,2025-11-08,12,73.7,0,17.18,9.44,12.22,8.29,,83.59,6.97,,44.2,7.78,0.11,
山东省,ecmwf_ifs025,2025-11-06,2,2025-11-08,12,73.7,0,15.73,9.48,12.27,8.27,,86.86,6.46,,60.8,4.67,0.9,
山东省,ecmwf_ifs025,2025-11-05,3,2025-11-08,12,73.7,0,16.31,9.51,12.35,8.18,,86.27,6.46,,60.12,5.19,1.11,
山东省,ecmwf_ifs025,2025-11-04,4,2025-11-08,12,73.7,0,15.58,9.13,12.2,7.92,,90.0,7.59,,65.91,4.41,7.67,
山东省,ecmwf_ifs025,2025-11-03,5,2025-11-08,12,73.7,0,16.31,9.39,13.06,7.47,,91.31,7.99,,66.94,3.64,6.15,
山东省,ecmwf_ifs025,2025-11-02,6,2025-11-08,12,73.7,0,18.52,10.02,13.89,8.32,,87.59,6.38,,49.65,6.12,0.88,
山东省,ecmwf_ifs025,2025-11-01,7,2025-11-08,12,73.7,0,18.34,11.97,14.9,,,87.52,5.34,,68.99,5.0,3.69,
山东省,gfs_seamless,2025-11-07,1,2025-11-08,13,78.9,0,16.01,11.24,12.08,,,76.94,6.43,19.55,97.91,6.46,1.07,0.0
山东省,gfs_seamless,2025-11-06,2,2025-11-08,13,78.9,0,15.56,11.51,12.29,,,78.65,6.06,19.25,98.17,5.09,0.57,0.0
山东省,gfs_seamless,2025-11-05,3,2025-11-08,13,78.9,0,15.28,12.07,12.35,,,74.64,4.95,15.45,98.51,3.14,0.28,0.0
山东省,gfs_seamless,2025-11-04,4,2025-11-08,13,78.9,0,13.98,11.53,11.61,,,75.92,4.98,17.74,94.29,2.2,2.31,0.0
山东省,gfs_seamless,2025-11-03,5,2025-11-08,13,78.9,0,14.69,11.95,12.48,,,85.85,4.85,16.71,99.85,1.63,1.39,0.0
山东省,gfs_seamless,2025-11-02,6,2025-11-08,13,78.9,0,16.77,12.0,12.69,,,84.3,10.11,28.01,82.99,6.34,0.43,0.0
山东省,gfs_seamless,2025-11-01,7,2025-11-08,13,78.9,0,16.79,11.89,11.54,,,67.92,11.63,29.62,67.11,9.08,0.03,0.0
山东省,jma_seamless,2025-11-07,1,2025-11-08,12,75.3,0,15.8,10.9,12.1,9.08,,81.59,7.26,,65.57,2.14,1.22,0.0
山东省,jma_seamless,2025-11-06,2,2025-11-08,12,75.3,0,15.99,11.25,12.64,7.8,,83.77,7.19,,66.75,2.16,2.7,0.0
山东省,jma_seamless,2025-11-05,3,2025-11-08,12,75.3,0,16.0,11.75,12.83,,,82.19,6.12,,61.95,,2.45,0.0
山东省,jma_seamless,2025-11-04,4,2025-11-08,12,75.3,0,16.7,12.06,13.69,,,81.87,6.41,,76.12,,5.31,0.0
山东省,jma_seamless,2025-11-03,5,2025-11-08,12,75.3,0,16.19,13.01,14.19,,,89.33,8.29,,81.07,,8.18,0.0
山东省,jma_seamless,2025-11-02,6,2025-11-08,12,75.3,0,18.16,12.41,13.99,,,75.45,5.96,,57.73,,0.75,0.0
山东省,jma_seamless,2025-11-01,7,2025-11-08,12,75.3,0,18.26,12.4,14.1,,,72.55,5.55,,61.55,,1.52,0.0
山东省,ecmwf_ifs025,2025-11-08,1,2025-11-09,12,73.7,0,15.23,6.31,7.3,4.58,,70.21,8.95,,10.76,11.02,0.0,
山东省,ecmwf_ifs025,2025-11-07,2,2025-11-09,12,73.7,0,15.37,6.14,7.4,4.4,,70.4,8.71,,13.7,10.47,0.0,
山东省,ecmwf_ifs025,2025-11-06,3,2025-11-09,12,73.7,0,15.55,6.9,8.04,5.26,,73.27,8.75,,20.03,9.76,0.0,
山东省,ecmwf_ifs025,2025-11-05,4,2025-11-09,12,73.7,0,15.12,6.94,7.42,4.92,,68.78,10.68,,32.3,10.23,0.04,
山东省,ecmwf_ifs025,2025-11-04,5,2025-11-09,12,73.7,0,15.07,6.47,7.22,4.54,,68.69,9.69,,20.03,9.9,0.0,
山东省,ecmwf_ifs025,2025-11-03,6,2025-11-09,12,73.7,0,14.87,6.88,7.75,4.81,,70.46,11.08,,20.52,9.58,0.0,
山东省,ecmwf_ifs025,2025-11-02,7,2025-11-09,12,73.7,0,15.41,7.21,10.69,5.16,,75.52,10.93,,53.34,6.5,4.09,
山东省,gfs_seamless,2025-11-08,1,2025-11-09,13,78.9,0,15.76,9.21,8.82,7.08,,53.91,11.26,28.65,35.13,12.48,0.0,0.0
山东省,gfs_seamless,2025-11-07,2,2025-11-09,13,78.9,0,15.18,8.72,8.14,6.44,,54.05,11.79,30.89,44.13,12.33,0.0,0.0
山东省,gfs_seamless,2025-11-06,3,2025-11-09,13,78.9,0,15.95,9.16,9.03,6.6,,55.05,10.78,27.82,42.93,12.49,0.0,0.0
山东省,gfs_seamless,2025-11-05,4,2025-11-09,13,78.9,0,16.88,9.72,9.86,7.69,,57.48,9.87,24.52,29.82,12.72,0.0,0.0
山东省,gfs_seamless,2025-11-04,5,2025-11-09,13,78.9,0,16.85,9.76,10.29,7.57,,62.37,9.51,24.91,40.62,12.22,0.08,0.0
山东省,gfs_seamless,2025-11-03,6,2025-11-09,13,78.9,0,16.72,10.2,9.71,7.66,,59.97,11.92,34.56,37.42,10.9,0.01,0.0
山东省,gfs_seamless,2025-11-02,7,2025-11-09,13,78.9,0,17.35,10.52,10.21,8.82,,59.92,11.83,29.32,8.82,13.06,0.0,0.0
山东省,jma_seamless,2025-11-08,1,2025-11-09,12,75.3,0,15.73,8.15,8.11,5.93,,55.47,9.71,,12.58,12.01,0.0,0.0
山东省,jma_seamless,2025-11-07,2,2025-11-09,12,75.3,0,15.64,8.22,8.21,5.77,,56.98,9.36,,17.23,11.67,0.0,0.0
山东省,jma_seamless,2025-11-06,3,2025-11-09,12,75.3,0,16.14,9.25,9.01,6.73,,52.67,9.77,,10.39,,0.0,0.0
山东省,jma_seamless,2025-11-05,4,2025-11-09,12,75.3,0,16.74,9.16,9.27,6.46,,52.31,10.13,,10.53,,0.0,0.0
山东省,jma_seamless,2025-11-04,5,2025-11-09,12,75.3,0,16.94,9.79,10.06,7.09,,54.31,9.81,,30.9,,0.05,0.0
山东省,jma_seamless,2025-11-03,6,2025-11-09,12,75.3,0,17.16,10.04,11.39,7.1,,64.86,8.76,,43.11,,0.27,0.0
山东省,jma_seamless,2025-11-02,7,2025-11-09,12,75.3,0,15.09,12.34,12.7,,,77.87,10.01,,76.21,,6.75,0.0
山东省,ecmwf_ifs025,2025-11-09,1,2025-11-10,12,73.7,0,14.99,4.49,6.23,2.72,,57.61,6.91,,17.24,11.51,0.0,
山东省,ecmwf_ifs025,2025-11-08,2,2025-11-10,12,73.7,0,13.74,4.45,5.7,2.86,,55.16,6.54,,23.42,10.75,0.0,
山东省,ecmwf_ifs025,2025-11-07,3,2025-11-10,12,73.7,0,13.67,5.02,6.04,3.55,,55.13,6.53,,24.17,11.16,0.01,
山东省,ecmwf_ifs025,2025-11-06,4,2025-11-10,12,73.7,0,13.82,5.24,6.33,4.17,,56.92,5.84,,20.59,11.22,0.0,
山东省,ecmwf_ifs025,2025-11-05,5,2025-11-10,12,73.7,0,13.77,3.97,5.9,2.49,,58.71,5.76,,24.84,10.76,0.0,
山东省,ecmwf_ifs025,2025-11-04,6,2025-11-10,12,73.7,0,14.9,4.99,6.19,3.52,,55.37,6.96,,20.88,10.53,0.04,
山东省,ecmwf_ifs025,2025-11-03,7,2025-11-10,12,73.7,0,13.62,4.67,5.57,3.25,,59.06,6.26,,12.96,10.74,0.05,
山东省,gfs_seamless,2025-11-09,1,2025-11-10,13,78.9,0,14.59,7.32,7.35,6.1,,39.98,7.58,20.85,53.79,11.58,0.0,0.0
山东省,gfs_seamless,2025-11-08,2,2025-11-10,13,78.9,0,14.85,7.25,7.35,5.99,,38.66,7.58,21.19,61.97,12.1,0.0,0.0
山东省,gfs_seamless,2025-11-07,3,2025-11-10,13,78.9,0,14.91,7.27,7.25,5.97,,39.23,8.17,23.96,52.75,12.45,0.0,0.0
山东省,gfs_seamless,2025-11-06,4,2025-11-10,13,78.9,0,15.12,8.22,7.95,6.95,,39.1,7.37,21.98,63.78,12.26,0.0,0.0
山东省,gfs_seamless,2025-11-05,5,2025-11-10,13,78.9,0,17.17,8.17,9.03,6.77,,41.81,7.15,20.22,51.95,12.61,0.0,0.0
山东省,gfs_seamless,2025-11-04,6,2025-11-10,13,78.9,0,15.33,8.32,8.24,7.29,,43.49,7.71,26.29,36.11,12.81,0.0,0.0
山东省,gfs_seamless,2025-11-03,7,2025-11-10,13,78.9,0,15.11,8.12,7.88,6.76,,43.86,8.87,19.35,17.69,13.28,0.0,0.0
山东省,jma_seamless,2025-11-09,1,2025-11-10,12,75.3,0,15.15,5.98,6.8,3.63,,41.19,6.63,,24.67,12.54,0.0,0.0
山东省,jma_seamless,2025-11-08,2,2025-11-10,12,75.3,0,14.8,5.96,6.51,3.81,,40.04,6.23,,26.09,12.54,0.0,0.0
山东省,jma_seamless,2025-11-07,3,2025-11-10,12,75.3,0,15.31,7.29,7.45,4.1,,36.74,6.23,,26.19,,0.0,0.0
山东省,jma_seamless,2025-11-06,4,2025-11-10,12,75.3,0,16.05,7.39,7.83,5.44,,39.1,6.19,,30.19,,0.0,0.0
山东省,jma_seamless,2025-11-05,5,2025-11-10,12,75.3,0,16.08,7.56,7.88,5.13,,36.79,6.96,,26.84,,0.0,0.0
山东省,jma_seamless,2025-11-04,6,2025-11-10,12,75.3,0,15.47,7.62,7.97,5.89,,39.61,5.86,,24.94,,0.0,0.0
山东省,jma_seamless,2025-11-03,7,2025-11-10,12,75.3,0,16.17,9.61,9.28,7.75,,43.13,7.28,,29.55,,0.0,0.0
山东省,ecmwf_ifs025,2025-11-10,1,2025-11-11,12,73.7,0,16.86,7.8,8.85,6.99,,62.31,5.98,,23.8,10.56,0.0,
山东省,ecmwf_ifs025,2025-11-09,2,2025-11-11,12,73.7,0,16.75,7.07,8.5,6.37,,61.76,5.65,,25.64,10.69,0.0,
山东省,ecmwf_ifs025,2025-11-08,3,2025-11-11,12,73.7,0,16.43,6.99,8.12,5.87,,59.08,5.75,,19.73,11.3,0.01,
山东省,ecmwf_ifs025,2025-11-07,4,2025-11-11,12,73.7,0,16.17,5.59,7.5,4.25,,61.69,5.44,,13.86,11.5,0.0,
山东省,ecmwf_ifs025,2025-11-06,5,2025-11-11,12,73.7,0,16.55,6.28,7.94,5.02,,60.12,6.62,,17.16,11.42,0.0,
山东省,ecmwf_ifs025,2025-11-05,6,2025-11-11,12,73.7,0,16.77,7.23,7.96,5.85,,57.64,7.83,,20.17,10.32,0.0,
山东省,ecmwf_ifs025,2025-11-04,7,2025-11-11,12,73.7,0,17.2,6.79,8.24,5.23,,60.26,9.51,,14.73,10.26,0.05,
山东省,gfs_seamless,2025-11-10,1,2025-11-11,13,78.9,0,16.98,9.2,9.87,6.86,,45.18,6.26,15.65,44.42,12.69,0.0,0.0
山东省,gfs_seamless,2025-11-09,2,2025-11-11,13,78.9,0,16.46,8.92,9.5,7.03,,43.31,5.67,15.51,37.76,12.9,0.0,0.0
山东省,gfs_seamless,2025-11-08,3,2025-11-11,13,78.9,0,16.52,8.97,9.46,7.52,,45.49,6.12,18.92,35.36,12.74,0.0,0.0
山东省,gfs_seamless,2025-11-07,4,2025-11-11,13,78.9,0,16.61,9.8,9.78,7.52,,45.15,5.85,17.95,38.91,12.75,0.0,0.0
山东省,gfs_seamless,2025-11-06,5,2025-11-11,13,78.9,0,17.13,10.99,10.57,8.5,,44.76,6.12,17.31,56.62,11.86,0.0,0.0
山东省,gfs_seamless,2025-11-05,6,2025-11-11,13,78.9,0,18.75,10.21,11.18,7.6,,49.76,8.36,28.48,36.49,12.28,0.0,0.0
山东省,gfs_seamless,2025-11-04,7,2025-11-11,13,78.9,0,17.15,9.04,9.35,7.22,,46.09,7.99,26.72,51.82,9.76,0.0,0.0
山东省,jma_seamless,2025-11-10,1,2025-11-11,12,75.3,0,17.61,9.11,9.5,4.72,,45.66,5.71,,26.28,10.94,0.0,0.0
山东省,jma_seamless,2025-11-09,2,2025-11-11,12,75.3,0,17.83,8.28,8.98,1.5,,41.17,5.48,,23.22,9.74,0.0,0.0
山东省,jma_seamless,2025-11-08,3,2025-11-11,12,75.3,0,17.89,8.78,9.15,8.4,,36.05,4.72,,22.63,,0.0,0.0
山东省,jma_seamless,2025-11-07,4,2025-11-11,12,75.3,0,17.95,8.04,8.91,7.18,,37.62,4.8,,20.41,,0.0,0.0
山东省,jma_seamless,2025-11-06,5,2025-11-11,12,75.3,0,18.44,9.12,9.52,8.14,,38.36,5.7,,24.19,,0.0,0.0
山东省,jma_seamless,2025-11-05,6,2025-11-11,12,75.3,0,17.98,8.85,9.45,8.1,,41.02,5.01,,35.34,,0.0,0.0
山东省,jma_seamless,2025-11-04,7,2025-11-11,12,75.3,0,18.12,8.75,9.15,7.36,,37.94,5.82,,7.11,,0.0,0.0
山东省,ecmwf_ifs025,2025-11-11,1,2025-11-12,12,73.7,0,17.7,6.42,8.95,4.74,,67.93,8.37,,21.46,10.59,0.0,
山东省,ecmwf_ifs025,2025-11-10,2,2025-11-12,12,73.7,0,17.73,6.07,8.96,4.43,,68.39,7.25,,24.01,10.68,0.0,
山东省,ecmwf_ifs025,2025-11-09,3,2025-11-12,12,73.7,0,17.55,5.98,8.72,4.21,,68.1,7.47,,18.19,10.98,0.0,
山东省,ecmwf_ifs025,2025-11-08,4,2025-11-12,12,73.7,0,17.41,5.86,8.45,4.13,,67.74,7.04,,22.44,10.69,0.0,
山东省,ecmwf_ifs025,2025-11-07,5,2025-11-12,12,73.7,0,17.14,5.86,8.46,4.29,,68.99,7.01,,18.28,10.78,0.0,
山东省,ecmwf_ifs025,2025-11-06,6,2025-11-12,12,73.7,0,17.68,7.31,9.18,6.04,,69.8,8.42,,17.53,10.06,0.0,
山东省,ecmwf_ifs025,2025-11-05,7,2025-11-12,12,73.7,0,17.41,5.75,8.38,4.19,,70.79,7.51,,13.47,9.1,0.0,
山东省,gfs_seamless,2025-11-11,1,2025-11-12,13,78.9,0,17.64,9.66,10.58,7.98,,51.06,7.69,25.12,63.18,10.93,0.0,0.0
山东省,gfs_seamless,2025-11-10,2,2025-11-12,13,78.9,0,17.68,9.66,10.67,7.31,,49.83,7.35,20.81,64.45,11.71,0.0,0.0
山东省,gfs_seamless,2025-11-09,3,2025-11-12,13,78.9,0,17.23,9.58,10.39,8.02,,49.13,6.1,16.37,66.95,11.61,0.0,0.0
山东省,gfs_seamless,2025-11-08,4,2025-11-12,13,78.9,0,17.12,9.2,10.17,7.85,,51.05,6.54,16.9,49.43,11.62,0.0,0.0
山东省,gfs_seamless,2025-11-07,5,2025-11-12,13,78.9,0,17.55,10.24,10.63,8.03,,50.13,6.12,17.97,48.61,11.65,0.0,0.0
山东省,gfs_seamless,2025-11-06,6,2025-11-12,13,78.9,0,18.09,10.7,10.97,8.62,,53.09,7.38,23.37,42.59,11.43,0.0,0.0
山东省,gfs_seamless,2025-11-05,7,2025-11-12,13,78.9,0,19.19,8.48,10.34,6.48,,50.58,10.05,33.83,20.89,12.18,0.0,0.0
山东省,jma_seamless,2025-11-11,1,2025-11-12,12,75.3,0,18.85,8.18,9.72,5.38,,51.86,8.84,,24.73,12.08,0.0,0.0
山东省,jma_seamless,2025-11-10,2,2025-11-12,12,75.3,0,18.85,8.48,9.7,5.52,,49.82,8.36,,21.91,12.09,0.0,0.0
山东省,jma_seamless,2025-11-09,3,2025-11-12,12,75.3,0,18.83,9.58,10.19,7.72,,43.78,8.0,,30.61,,0.0,0.0
山东省,jma_seamless,2025-11-08,4,2025-11-12,12,75.3,0,18.92,10.22,10.3,7.99,,41.07,7.99,,36.0,,0.0,0.0
山东省,jma_seamless,2025-11-07,5,2025-11-12,12,75.3,0,18.38,10.07,10.28,7.64,,42.88,7.45,,46.33,,-0.06,0.0
